timestep,run,state,alpha,k
1978966,3,-0.9739172586558158,2,0
1978967,3,-0.969635576028682,2,0
1978968,3,-0.9344023424309812,2,0
1978969,3,-0.9637224426378777,2,0
1978970,3,-0.9536983555972516,2,0
1978971,3,-0.942938657419896,2,0
1978972,3,-0.9494820908212858,2,0
1978973,3,-0.932901382945324,2,0
1978974,3,-0.9180825552786804,2,0
1978975,3,-0.9805628304044506,2,0
1978976,3,-0.9621929904795934,2,0
1978977,3,-0.9760595987527152,2,0
1978978,3,-0.9839375203171488,2,0
1978979,3,-1.0319703971008327,2,0
1978980,3,-1.0226411478757778,2,0
1978981,3,-1.0428848929258052,2,0
1978982,3,-0.9989456892805584,2,0
1978983,3,-0.9518050828418736,2,0
1978984,3,-0.9502322572122924,2,0
1978985,3,-0.9656547918316462,2,0
1978986,3,-0.9403659837823316,2,0
1978987,3,-0.9622344707862612,2,0
1978988,3,-1.0105866885901635,2,0
1978989,3,-0.9799098235993824,2,0
1978990,3,-0.9767431519076366,2,0
1978991,3,-0.9740945268332212,2,0
1978992,3,-0.9474844290312996,2,0
1978993,3,-0.9423380935650052,2,0
1978994,3,-0.9048241577498422,2,0
1978995,3,-0.8568289060208567,2,0
1978996,3,-0.8604305155308408,2,0
1978997,3,-0.8617666552192492,2,0
1978998,3,-0.9145912167631728,2,0
1978999,3,-0.9063535134099008,2,0
1979000,3,-0.919269525076585,2,0
1979001,3,-0.9176132246319116,2,0
1979002,3,-0.9029545483446404,2,0
1979003,3,-0.9403485245380367,2,0
1979004,3,-0.9535175539714836,2,0
1979005,3,-0.9077513440300652,2,0
1979006,3,-0.909291666062322,2,0
1979007,3,-0.8458165250232123,2,0
1979008,3,-0.882268151801722,2,0
1979009,3,-0.8736349471354863,2,0
1979010,3,-0.8631327256668403,2,0
1979011,3,-0.8480676225668731,2,0
1979012,3,-0.8685445994811226,2,0
1979013,3,-0.8601464130785015,2,0
1979014,3,-0.920514373605334,2,0
1979015,3,-0.8966205711585842,2,0
1979016,3,-0.8738731940058851,2,0
1979017,3,-0.8919645706757365,2,0
1979018,3,-0.8894333483467706,2,0
1979019,3,-0.8553178600873781,2,0
1979020,3,-0.8167478733856208,2,0
1979021,3,-0.8221216163191251,2,0
1979022,3,-0.7759519688649547,2,0
1979023,3,-0.7949792070643983,2,0
1979024,3,-0.8114216766062013,2,0
1979025,3,-0.8234362881734685,2,0
1979026,3,-0.8232891580267414,2,0
1979027,3,-0.8409150366167257,2,0
1979028,3,-0.8754942128773379,2,0
1979029,3,-0.8797989425904181,2,0
1979030,3,-0.9014532510144628,2,0
1979031,3,-0.8400359624380849,2,0
1979032,3,-0.8137199032864407,2,0
1979033,3,-0.7986390643539728,2,0
1979034,3,-0.8063976025771372,2,0
1979035,3,-0.8524039623962092,2,0
1979036,3,-0.907077188864282,2,0
1979037,3,-0.9421722241803764,2,0
1979038,3,-0.9596601025195912,2,0
1979039,3,-1.0025920953718266,2,0
1979040,3,-1.056744424756361,2,0
1979041,3,-1.0352083883118135,2,0
1979042,3,-0.9981903446950656,2,0
1979043,3,-1.0163112270656334,2,0
1979044,3,-1.028224908948009,2,0
1979045,3,-1.0234061873006082,2,0
1979046,3,-0.9952843175458184,2,0
1979047,3,-0.9825963122052666,2,0
1979048,3,-1.0772058032066951,2,0
1979049,3,-1.1155619373059251,2,0
1979050,3,-1.1794964589828285,2,0
1979051,3,-1.1652577253133896,2,0
1979052,3,-1.1693115661253757,2,0
1979053,3,-1.1991120203277377,2,0
1979054,3,-1.1394678288228517,2,0
1979055,3,-1.130868153175135,2,0
1979056,3,-1.1372538290450471,2,0
1979057,3,-1.148497470757602,2,0
1979058,3,-1.1486459375933462,2,0
1979059,3,-1.1253298416094102,2,0
1979060,3,-1.1465935000536014,2,0
1979061,3,-1.1416010726445511,2,0
1979062,3,-1.150957871316019,2,0
1979063,3,-1.0679514935823158,2,0
1979064,3,-1.0815725618312784,2,0
1979065,3,-1.0981341693441344,2,0
1979066,3,-1.0463569235760053,2,0
1979067,3,-1.0482112100662575,2,0
1979068,3,-1.0359482440447,2,0
1979069,3,-1.016049027746869,2,0
1979070,3,-1.028422554059615,2,0
1979071,3,-1.0502213471883652,2,0
1979072,3,-1.019339887095022,2,0
1979073,3,-1.0391308590235584,2,0
1979074,3,-1.00783749308727,2,0
1979075,3,-0.9618314422391856,2,0
1979076,3,-0.9399696543719976,2,0
1979077,3,-0.9519514904331118,2,0
1979078,3,-0.9604121939567848,2,0
1979079,3,-0.9843096659791442,2,0
1979080,3,-1.0007005507550284,2,0
1979081,3,-0.96208201541032,2,0
1979082,3,-0.9939189271232324,2,0
1979083,3,-0.987282843747818,2,0
1979084,3,-0.948331792056315,2,0
1979085,3,-0.9219068842434138,2,0
1979086,3,-0.9187220167288084,2,0
1979087,3,-0.9032384320398548,2,0
1979088,3,-0.9336954621605764,2,0
1979089,3,-0.9283873203947348,2,0
1979090,3,-0.991076954474429,2,0
1979091,3,-1.0232187011778453,2,0
1979092,3,-0.9886410774351412,2,0
1979093,3,-0.9590493732608808,2,0
1979094,3,-0.9705223382696576,2,0
1979095,3,-0.9799788272053296,2,0
1979096,3,-0.9907142872091302,2,0
1979097,3,-1.002493861936873,2,0
1979098,3,-1.012179013359644,2,0
1979099,3,-1.0182507013009017,2,0
1979100,3,-1.022008970013517,2,0
1979101,3,-1.0269050901547865,2,0
1979102,3,-1.0256647526738087,2,0
1979103,3,-1.0077400186091263,2,0
1979104,3,-1.058333884639712,2,0
1979105,3,-1.025390047620397,2,0
1979106,3,-0.9996462637548584,2,0
1979107,3,-0.9862101791828664,2,0
1979108,3,-1.0147466868379962,2,0
1979109,3,-1.0408148350794293,2,0
1979110,3,-1.0532963211368356,2,0
1979111,3,-1.0144843877921084,2,0
1979112,3,-1.0377476610474183,2,0
1979113,3,-1.0301868150946212,2,0
1979114,3,-1.0757268642968187,2,0
1979115,3,-1.0446589511534532,2,0
1979116,3,-1.083102382768289,2,0
1979117,3,-1.0754601650239366,2,0
1979118,3,-1.0542864300806485,2,0
1979119,3,-1.0191797450326177,2,0
1979120,3,-0.9865428510786592,2,0
1979121,3,-1.0514012651357796,2,0
1979122,3,-1.0016309209886065,2,0
1979123,3,-1.0137018768203407,2,0
1979124,3,-1.0628852551246382,2,0
1979125,3,-1.0382315162010174,2,0
1979126,3,-1.008334460385813,2,0
1979127,3,-1.0139564468637845,2,0
1979128,3,-0.9826937712132277,2,0
1979129,3,-0.9170169306024836,2,0
1979130,3,-0.9254049756999878,2,0
1979131,3,-0.948997594005506,2,0
1979132,3,-0.9355868058073884,2,0
1979133,3,-0.9077763148958404,2,0
1979134,3,-0.893413088475112,2,0
1979135,3,-0.9122826628462616,2,0
1979136,3,-0.907252543146726,2,0
1979137,3,-0.9343454293274712,2,0
1979138,3,-0.9545116118619592,2,0
1979139,3,-0.9386260970266128,2,0
1979140,3,-0.9603206842676536,2,0
1979141,3,-0.9411676712499748,2,0
1979142,3,-0.97251245216765,2,0
1979143,3,-0.9495075252882867,2,0
1979144,3,-0.8938788198785531,2,0
1979145,3,-0.8844441661631477,2,0
1979146,3,-0.9022197604405496,2,0
1979147,3,-0.9114906206339496,2,0
1979148,3,-0.894267337296657,2,0
1979149,3,-0.8745278516454916,2,0
1979150,3,-0.8690976783869011,2,0
1979151,3,-0.8966971788077783,2,0
1979152,3,-0.8643660927263483,2,0
1979153,3,-0.8581263688724952,2,0
1979154,3,-0.8589035787658489,2,0
1979155,3,-0.8439874869912779,2,0
1979156,3,-0.8129797365854717,2,0
1979157,3,-0.7836798064863404,2,0
1979158,3,-0.781058973498706,2,0
1979159,3,-0.7905516844278234,2,0
1979160,3,-0.8310014190172281,2,0
1979161,3,-0.8158550039146959,2,0
1979162,3,-0.8510794606029848,2,0
1979163,3,-0.8523272943397526,2,0
1979164,3,-0.8515705209287635,2,0
1979165,3,-0.8339200523783475,2,0
1979166,3,-0.8581562551095143,2,0
1979167,3,-0.8049565646115097,2,0
1979168,3,-0.803035177811187,2,0
1979169,3,-0.8066691366052584,2,0
1979170,3,-0.8014188802983592,2,0
1979171,3,-0.7917844779891177,2,0
1979172,3,-0.7927477422850238,2,0
1979173,3,-0.7994169899340301,2,0
1979174,3,-0.7762847282236582,2,0
1979175,3,-0.7631518716645291,2,0
1979176,3,-0.8059576428401096,2,0
1979177,3,-0.7833774182058871,2,0
1979178,3,-0.7595227997278183,2,0
1979179,3,-0.7200014138352882,2,0
1979180,3,-0.7323634756212981,2,0
1979181,3,-0.6785387657340243,2,0
1979182,3,-0.6900285430065429,2,0
1979183,3,-0.7287209313126052,2,0
1979184,3,-0.7025040965606215,2,0
1979185,3,-0.674023035276837,2,0
1979186,3,-0.6795923153003047,2,0
1979187,3,-0.6682132642470767,2,0
1979188,3,-0.6739551741264287,2,0
1979189,3,-0.726265301851981,2,0
1979190,3,-0.7222143623921393,2,0
1979191,3,-0.7630219151819642,2,0
1979192,3,-0.7377850427363013,2,0
1979193,3,-0.7661806016788777,2,0
1979194,3,-0.7502396940196768,2,0
1979195,3,-0.7615195399405508,2,0
1979196,3,-0.8237609602975201,2,0
1979197,3,-0.8295011750501418,2,0
1979198,3,-0.8220347618980521,2,0
1979199,3,-0.7983773667375248,2,0
1979200,3,-0.7858538753354626,2,0
1979201,3,-0.7753517981880623,2,0
1979202,3,-0.8286629158463805,2,0
1979203,3,-0.8508708978486568,2,0
1979204,3,-0.8741659526587428,2,0
1979205,3,-0.8802504820761267,2,0
1979206,3,-0.9034483827237784,2,0
1979207,3,-0.876145867493002,2,0
1979208,3,-0.8737401280758478,2,0
1979209,3,-0.8465761686720688,2,0
1979210,3,-0.8254956354278966,2,0
1979211,3,-0.8312681651088439,2,0
1979212,3,-0.8439952494847516,2,0
1979213,3,-0.8796769201845145,2,0
1979214,3,-0.848122239261446,2,0
1979215,3,-0.878441664837464,2,0
1979216,3,-0.8567808449225948,2,0
1979217,3,-0.8303648572900785,2,0
1979218,3,-0.8343978258942214,2,0
1979219,3,-0.8502737051805215,2,0
1979220,3,-0.8853864655991076,2,0
1979221,3,-0.8564417647522213,2,0
1979222,3,-0.815711939897264,2,0
1979223,3,-0.8295843684237446,2,0
1979224,3,-0.8426929894266805,2,0
1979225,3,-0.8284406918539836,2,0
1979226,3,-0.8501884812388422,2,0
1979227,3,-0.8691149595574225,2,0
1979228,3,-0.8149335120180429,2,0
1979229,3,-0.8430858808099584,2,0
1979230,3,-0.817850786018871,2,0
1979231,3,-0.8072626951168099,2,0
1979232,3,-0.8497814067523372,2,0
1979233,3,-0.8776098025719127,2,0
1979234,3,-0.8497126207807515,2,0
1979235,3,-0.8555324853122768,2,0
1979236,3,-0.8226191040690739,2,0
1979237,3,-0.805330977771835,2,0
1979238,3,-0.7372876801035547,2,0
1979239,3,-0.719450459104949,2,0
1979240,3,-0.7777558218094645,2,0
1979241,3,-0.7828395205756218,2,0
1979242,3,-0.7946248130823932,2,0
1979243,3,-0.7922362390144806,2,0
1979244,3,-0.7746114371065721,2,0
1979245,3,-0.7313458218854499,2,0
1979246,3,-0.7298019647090727,2,0
1979247,3,-0.6989280609589713,2,0
1979248,3,-0.6762209670753148,2,0
1979249,3,-0.6861796282994049,2,0
1979250,3,-0.6813977818631919,2,0
1979251,3,-0.6471538885697401,2,0
1979252,3,-0.6604518560714361,2,0
1979253,3,-0.6374106393075866,2,0
1979254,3,-0.6018109800015375,2,0
1979255,3,-0.5855504795788722,2,0
1979256,3,-0.5837388580161216,2,0
1979257,3,-0.6286852860601921,2,0
1979258,3,-0.6375908773681247,2,0
1979259,3,-0.5936537857980486,2,0
1979260,3,-0.5505421051794517,2,0
1979261,3,-0.5596824250065164,2,0
1979262,3,-0.5842021974320881,2,0
1979263,3,-0.5914427891622478,2,0
1979264,3,-0.6327568725860712,2,0
1979265,3,-0.6909267189129734,2,0
1979266,3,-0.6767040532536766,2,0
1979267,3,-0.6916235834063911,2,0
1979268,3,-0.7161505506777552,2,0
1979269,3,-0.7240177552375854,2,0
1979270,3,-0.7342567750026561,2,0
1979271,3,-0.7442643600386372,2,0
1979272,3,-0.7197779337132825,2,0
1979273,3,-0.7483747273536242,2,0
1979274,3,-0.7724670085506014,2,0
1979275,3,-0.7589944782706827,2,0
1979276,3,-0.7149628899714189,2,0
1979277,3,-0.7273523486397516,2,0
1979278,3,-0.7162990148804161,2,0
1979279,3,-0.7082925091197406,2,0
1979280,3,-0.7221557755350921,2,0
1979281,3,-0.7540895171239668,2,0
1979282,3,-0.7430441571231373,2,0
1979283,3,-0.7696330687318734,2,0
1979284,3,-0.7536041099874443,2,0
1979285,3,-0.7749536711074024,2,0
1979286,3,-0.7862728542239159,2,0
1979287,3,-0.7552607762762572,2,0
1979288,3,-0.7683101605640241,2,0
1979289,3,-0.7365001424864072,2,0
1979290,3,-0.7606887486962617,2,0
1979291,3,-0.7568158425515442,2,0
1979292,3,-0.7559911269042734,2,0
1979293,3,-0.7721991903654678,2,0
1979294,3,-0.7272060612275846,2,0
1979295,3,-0.711959804589723,2,0
1979296,3,-0.700539932768252,2,0
1979297,3,-0.6904932711734629,2,0
1979298,3,-0.6892336701011141,2,0
1979299,3,-0.6778827011259696,2,0
1979300,3,-0.7061939145861799,2,0
1979301,3,-0.6773837482196723,2,0
1979302,3,-0.6896238887365003,2,0
1979303,3,-0.708392539204582,2,0
1979304,3,-0.7349653925385005,2,0
1979305,3,-0.7581042816425766,2,0
1979306,3,-0.7856026875897928,2,0
1979307,3,-0.7792050498785846,2,0
1979308,3,-0.8342987634095402,2,0
1979309,3,-0.8901584642862951,2,0
1979310,3,-0.8509323319674144,2,0
1979311,3,-0.8965665353176056,2,0
1979312,3,-0.887939296779984,2,0
1979313,3,-0.906884717542996,2,0
1979314,3,-0.879865307141489,2,0
1979315,3,-0.932511361330868,2,0
1979316,3,-0.950135868707021,2,0
1979317,3,-0.9583801772616674,2,0
1979318,3,-0.9605360869831336,2,0
1979319,3,-0.9530178947695452,2,0
1979320,3,-0.9425142109166734,2,0
1979321,3,-0.9052529860028198,2,0
1979322,3,-0.9275200018111848,2,0
1979323,3,-0.9618584940230834,2,0
1979324,3,-0.968941427840652,2,0
1979325,3,-1.0274747278359515,2,0
1979326,3,-1.0377854078824489,2,0
1979327,3,-1.0143470877624112,2,0
1979328,3,-1.0428831408639934,2,0
1979329,3,-1.0224589363210683,2,0
1979330,3,-1.0298533933199527,2,0
1979331,3,-1.0364999192754034,2,0
1979332,3,-1.0343602413844226,2,0
1979333,3,-1.1349560768650608,2,0
1979334,3,-1.1599669060106697,2,0
1979335,3,-1.16080943206819,2,0
1979336,3,-1.1488691779759757,2,0
1979337,3,-1.1723859052137158,2,0
1979338,3,-1.1472682090702409,2,0
1979339,3,-1.153668037227719,2,0
1979340,3,-1.1468171329966537,2,0
1979341,3,-1.1400141984930925,2,0
1979342,3,-1.2016642443858656,2,0
1979343,3,-1.1613009456353969,2,0
1979344,3,-1.165271249311448,2,0
1979345,3,-1.1689423217753343,2,0
1979346,3,-1.2087240424731214,2,0
1979347,3,-1.1868889676992267,2,0
1979348,3,-1.1901301269724047,2,0
1979349,3,-1.1782688825073429,2,0
1979350,3,-1.1852525155708171,2,0
1979351,3,-1.223308935606179,2,0
1979352,3,-1.2734549645018638,2,0
1979353,3,-1.2901306228707383,2,0
1979354,3,-1.335650892673163,2,0
1979355,3,-1.3197719871208575,2,0
1979356,3,-1.324328347309488,2,0
1979357,3,-1.2999335982999254,2,0
1979358,3,-1.3017300624785446,2,0
1979359,3,-1.3121070752846986,2,0
1979360,3,-1.3505195679516822,2,0
1979361,3,-1.3165041501313293,2,0
1979362,3,-1.2846597614035395,2,0
1979363,3,-1.3111814179462975,2,0
1979364,3,-1.3243243195014054,2,0
1979365,3,-1.3524935373615483,2,0
1979366,3,-1.34839176410126,2,0
1979367,3,-1.316564996390149,2,0
1979368,3,-1.3434166002335968,2,0
1979369,3,-1.390145951537992,2,0
1979370,3,-1.3582705008799854,2,0
1979371,3,-1.3291326329712072,2,0
1979372,3,-1.2717971282431697,2,0
1979373,3,-1.244807464416099,2,0
1979374,3,-1.224717454016954,2,0
1979375,3,-1.223146593114698,2,0
1979376,3,-1.2304893751757393,2,0
1979377,3,-1.2473979704234053,2,0
1979378,3,-1.2946401810841344,2,0
1979379,3,-1.2603319699927735,2,0
1979380,3,-1.275224962289406,2,0
1979381,3,-1.2308734385759916,2,0
1979382,3,-1.2424626203519598,2,0
1979383,3,-1.2145881549701365,2,0
1979384,3,-1.2137381429933176,2,0
1979385,3,-1.206166278679582,2,0
1979386,3,-1.1986946136136667,2,0
1979387,3,-1.2043651743975954,2,0
1979388,3,-1.152802144583833,2,0
1979389,3,-1.1518728464460593,2,0
1979390,3,-1.164943708661412,2,0
1979391,3,-1.1591279103098255,2,0
1979392,3,-1.122907678491996,2,0
1979393,3,-1.1324650208736526,2,0
1979394,3,-1.1240225238559394,2,0
1979395,3,-1.085061917389518,2,0
1979396,3,-1.1209669570234886,2,0
1979397,3,-1.1223285847131963,2,0
1979398,3,-1.1385604625546084,2,0
1979399,3,-1.1219778082190663,2,0
1979400,3,-1.079756816112914,2,0
1979401,3,-1.0371563558388672,2,0
1979402,3,-1.0877034442833196,2,0
1979403,3,-1.046679641779486,2,0
1979404,3,-1.0003101886765629,2,0
1979405,3,-0.9951837640380676,2,0
1979406,3,-1.0010719908760348,2,0
1979407,3,-0.983910081672538,2,0
1979408,3,-0.9783441126937678,2,0
1979409,3,-1.0134221705027449,2,0
1979410,3,-1.056170344317502,2,0
1979411,3,-1.037380789256964,2,0
1979412,3,-1.0399004327652752,2,0
1979413,3,-1.0995436581024738,2,0
1979414,3,-1.1097581457270154,2,0
1979415,3,-1.1181689339586285,2,0
1979416,3,-1.0997614994120934,2,0
1979417,3,-1.0468184675008765,2,0
1979418,3,-1.0150437932390544,2,0
1979419,3,-1.0547616899970145,2,0
1979420,3,-1.0308199266563918,2,0
1979421,3,-1.0295606867531304,2,0
1979422,3,-1.0226291650019597,2,0
1979423,3,-0.9755073381550766,2,0
1979424,3,-1.0305071880446663,2,0
1979425,3,-1.0599767762045365,2,0
1979426,3,-1.045557018756068,2,0
1979427,3,-1.0846191292847456,2,0
1979428,3,-1.080657574948321,2,0
1979429,3,-1.1418590575667438,2,0
1979430,3,-1.1336917986287731,2,0
1979431,3,-1.1574698875514071,2,0
1979432,3,-1.1242438625396072,2,0
1979433,3,-1.087994696385317,2,0
1979434,3,-1.0940237387081957,2,0
1979435,3,-1.0837327111109345,2,0
1979436,3,-1.0654180645433442,2,0
1979437,3,-1.0658420091417402,2,0
1979438,3,-1.113071518706458,2,0
1979439,3,-1.1079609348483896,2,0
1979440,3,-1.0704839479750334,2,0
1979441,3,-1.0662305260221645,2,0
1979442,3,-1.0263765320699625,2,0
1979443,3,-1.063868792825001,2,0
1979444,3,-1.025770902968819,2,0
1979445,3,-1.0133298328308276,2,0
1979446,3,-1.0254765413132751,2,0
1979447,3,-1.029023140689984,2,0
1979448,3,-1.0355686881467212,2,0
1979449,3,-1.0458122112119426,2,0
1979450,3,-1.0012731118612423,2,0
1979451,3,-0.9975159744655302,2,0
1979452,3,-0.9943934815330916,2,0
1979453,3,-0.9864703784637338,2,0
1979454,3,-1.0405357601899243,2,0
1979455,3,-1.0817147908401656,2,0
1979456,3,-1.1551637217150197,2,0
1979457,3,-1.1890440930103237,2,0
1979458,3,-1.2210735748108938,2,0
1979459,3,-1.2007794603644235,2,0
1979460,3,-1.2336546456927555,2,0
1979461,3,-1.1928770820261505,2,0
1979462,3,-1.1949425408813,2,0
1979463,3,-1.1841404422626154,2,0
1979464,3,-1.1830714014289898,2,0
1979465,3,-1.1072548533347195,2,0
1979466,3,-1.1084582266121925,2,0
1979467,3,-1.081100803113791,2,0
1979468,3,-1.0290232114517175,2,0
1979469,3,-1.019469837901906,2,0
1979470,3,-1.010877510756247,2,0
1979471,3,-1.0043791146645615,2,0
1979472,3,-1.0153259187540804,2,0
1979473,3,-0.9875448511632818,2,0
1979474,3,-1.0097389717961265,2,0
1979475,3,-1.0285982949191868,2,0
1979476,3,-1.0094404902844427,2,0
1979477,3,-1.0158595854673107,2,0
1979478,3,-1.0302543600479632,2,0
1979479,3,-1.0383645868262417,2,0
1979480,3,-0.9942308951763612,2,0
1979481,3,-0.97696291078454,2,0
1979482,3,-0.9232360047628838,2,0
1979483,3,-0.9218148175917288,2,0
1979484,3,-0.9106396209711272,2,0
1979485,3,-0.9014594606881646,2,0
1979486,3,-0.8500964052709782,2,0
1979487,3,-0.8378898241453924,2,0
1979488,3,-0.7896753524429859,2,0
1979489,3,-0.7593122982113167,2,0
1979490,3,-0.7879253972247852,2,0
1979491,3,-0.7935926579722367,2,0
1979492,3,-0.7880192087153539,2,0
1979493,3,-0.8568297010683675,2,0
1979494,3,-0.8782405762764026,2,0
1979495,3,-0.9002436112388461,2,0
1979496,3,-0.8852247983896547,2,0
1979497,3,-0.9192685059502292,2,0
1979498,3,-0.952857959421648,2,0
1979499,3,-0.9535128278570764,2,0
1979500,3,-0.9733168400738422,2,0
1979501,3,-0.9677665310659974,2,0
1979502,3,-0.9753007664074116,2,0
1979503,3,-0.981062881186839,2,0
1979504,3,-1.029508298190802,2,0
1979505,3,-1.036214938538596,2,0
1979506,3,-0.998369513587652,2,0
1979507,3,-1.043697815186732,2,0
1979508,3,-1.045775094883509,2,0
1979509,3,-1.086850041993668,2,0
1979510,3,-1.1433104287967044,2,0
1979511,3,-1.1340837511795605,2,0
1979512,3,-1.1081538731846163,2,0
1979513,3,-1.112374452722545,2,0
1979514,3,-1.0803957600951355,2,0
1979515,3,-1.031890691532202,2,0
1979516,3,-1.0299973741337,2,0
1979517,3,-1.0385099317700608,2,0
1979518,3,-1.0231216995014727,2,0
1979519,3,-1.0442639789197397,2,0
1979520,3,-1.06428412689296,2,0
1979521,3,-1.0037927500020305,2,0
1979522,3,-1.0046559215779445,2,0
1979523,3,-0.974184077954432,2,0
1979524,3,-1.027493491528544,2,0
1979525,3,-1.0028740465341073,2,0
1979526,3,-1.0060360652337796,2,0
1979527,3,-0.950763156651538,2,0
1979528,3,-0.9279713700833888,2,0
1979529,3,-0.930597851178864,2,0
1979530,3,-0.9006882480908021,2,0
1979531,3,-0.9062719341050504,2,0
1979532,3,-0.9287017931944812,2,0
1979533,3,-0.9235868993566996,2,0
1979534,3,-0.960740933613524,2,0
1979535,3,-0.9563718197033336,2,0
1979536,3,-0.9158475006521926,2,0
1979537,3,-0.955364718773785,2,0
1979538,3,-0.9452768640324392,2,0
1979539,3,-0.9267515085767504,2,0
1979540,3,-0.8830945624307355,2,0
1979541,3,-0.8629106877132778,2,0
1979542,3,-0.892218144079111,2,0
1979543,3,-0.8482979880826036,2,0
1979544,3,-0.8631686973283474,2,0
1979545,3,-0.8629917756186952,2,0
1979546,3,-0.8472384053066839,2,0
1979547,3,-0.8903370509373367,2,0
1979548,3,-0.970549021607232,2,0
1979549,3,-1.0140787808609053,2,0
1979550,3,-1.105104499726027,2,0
1979551,3,-1.1088697902747804,2,0
1979552,3,-1.109099125146482,2,0
1979553,3,-1.1396882995340063,2,0
1979554,3,-1.1115161657047463,2,0
1979555,3,-1.0840006277923038,2,0
1979556,3,-1.0372116349599108,2,0
1979557,3,-1.0291306421494786,2,0
1979558,3,-1.04671199512146,2,0
1979559,3,-1.0979590688963417,2,0
1979560,3,-1.117786294498362,2,0
1979561,3,-1.1462416800266706,2,0
1979562,3,-1.173398815474065,2,0
1979563,3,-1.210939852382685,2,0
1979564,3,-1.181763929002141,2,0
1979565,3,-1.1953059533111652,2,0
1979566,3,-1.2397621264241478,2,0
1979567,3,-1.2243062334648496,2,0
1979568,3,-1.2524053516932985,2,0
1979569,3,-1.2093724266734065,2,0
1979570,3,-1.212757420320833,2,0
1979571,3,-1.2205144745943075,2,0
1979572,3,-1.1792519655342613,2,0
1979573,3,-1.1406040392118788,2,0
1979574,3,-1.145377356895117,2,0
1979575,3,-1.1818589102488264,2,0
1979576,3,-1.1783119523487726,2,0
1979577,3,-1.1728193653258632,2,0
1979578,3,-1.1697388173782255,2,0
1979579,3,-1.1721108375742977,2,0
1979580,3,-1.2105708935596664,2,0
1979581,3,-1.1671746165347774,2,0
1979582,3,-1.169325608657746,2,0
1979583,3,-1.1894555569858138,2,0
1979584,3,-1.1834178889499742,2,0
1979585,3,-1.1618315597477291,2,0
1979586,3,-1.119297875357958,2,0
1979587,3,-1.148929595754227,2,0
1979588,3,-1.1142334155262257,2,0
1979589,3,-1.063545009201682,2,0
1979590,3,-1.028446681063493,2,0
1979591,3,-0.9668331978425638,2,0
1979592,3,-0.9303872505504645,2,0
1979593,3,-0.936506394116072,2,0
1979594,3,-0.9473524334567446,2,0
1979595,3,-0.9674925049883244,2,0
1979596,3,-0.9619114832131446,2,0
1979597,3,-0.9974191410231568,2,0
1979598,3,-1.025153882098915,2,0
1979599,3,-1.031344558534388,2,0
1979600,3,-0.9892308352690216,2,0
1979601,3,-0.9442774902660808,2,0
1979602,3,-0.9329644497658104,2,0
1979603,3,-0.9461998318175462,2,0
1979604,3,-0.9738781657841832,2,0
1979605,3,-0.9720202871939192,2,0
1979606,3,-0.9804358703168226,2,0
1979607,3,-1.0347113213909078,2,0
1979608,3,-1.0104489306715052,2,0
1979609,3,-1.051163340074292,2,0
1979610,3,-1.1072616452250608,2,0
1979611,3,-1.089986307155063,2,0
1979612,3,-1.0997036887970844,2,0
1979613,3,-1.091704969331934,2,0
1979614,3,-1.0586916240961428,2,0
1979615,3,-1.041677243042693,2,0
1979616,3,-1.0024729574558509,2,0
1979617,3,-0.9852531222411854,2,0
1979618,3,-0.9665072278811964,2,0
1979619,3,-0.9497260742292832,2,0
1979620,3,-0.9175949622355326,2,0
1979621,3,-0.9280586802795614,2,0
1979622,3,-0.8956381508692955,2,0
1979623,3,-0.8780762412309324,2,0
1979624,3,-0.8727004830431068,2,0
1979625,3,-0.8609974499776388,2,0
1979626,3,-0.8596515036234508,2,0
1979627,3,-0.8330545355208068,2,0
1979628,3,-0.8459251103032539,2,0
1979629,3,-0.8824877185863186,2,0
1979630,3,-0.933918664489459,2,0
1979631,3,-0.9334964454045624,2,0
1979632,3,-0.9311157906467497,2,0
1979633,3,-0.961020193572814,2,0
1979634,3,-0.9353503291922466,2,0
1979635,3,-0.9774954203334012,2,0
1979636,3,-0.996034223599276,2,0
1979637,3,-0.952958587298796,2,0
1979638,3,-0.9805448007038552,2,0
1979639,3,-0.9645073992024212,2,0
1979640,3,-0.9502259126217386,2,0
1979641,3,-0.9077724664873013,2,0
1979642,3,-0.93605475731548,2,0
1979643,3,-0.9743378980704176,2,0
1979644,3,-0.9959452352994412,2,0
1979645,3,-0.9931860844276637,2,0
1979646,3,-0.998718726322358,2,0
1979647,3,-0.9752505872130514,2,0
1979648,3,-0.9581721313801111,2,0
1979649,3,-0.9911892445470782,2,0
1979650,3,-0.9697869988440848,2,0
1979651,3,-0.9430070520607876,2,0
1979652,3,-0.952124439424046,2,0
1979653,3,-0.9063759234052056,2,0
1979654,3,-0.933583834299292,2,0
1979655,3,-0.9440666510259176,2,0
1979656,3,-0.9514421131716464,2,0
1979657,3,-0.9525267146244388,2,0
1979658,3,-0.9690202129713582,2,0
1979659,3,-1.004518553626475,2,0
1979660,3,-1.0640890270300931,2,0
1979661,3,-1.0606226530716008,2,0
1979662,3,-1.0502914103493963,2,0
1979663,3,-1.031516812549172,2,0
1979664,3,-1.0580223914545015,2,0
1979665,3,-1.030650324297668,2,0
1979666,3,-0.9817166068536284,2,0
1979667,3,-1.0232830822592418,2,0
1979668,3,-1.0468175540077946,2,0
1979669,3,-1.0221606772015208,2,0
1979670,3,-1.0497219500296393,2,0
1979671,3,-1.0926618717656067,2,0
