Lon,Lat,Year,TG,PID,PFT,age,cmass,ndist,ecoregion,relative
-119.75,59.25,2098,277.5661315917969,1,BNE,22,0.63,1,TAIGA PLAIN,0.16321243523316062
-119.75,59.25,2098,277.5661315917969,2,BNE,205,3.41,1,TAIGA PLAIN,0.1719616742309632
-119.75,59.25,2098,277.5661315917969,3,BNE,363,10.42,0,TAIGA PLAIN,0.7035786630654963
-119.75,59.25,2098,277.5661315917969,4,BNE,37,1.11,2,TAIGA PLAIN,0.20479704797047973
-119.75,59.25,2098,277.5661315917969,5,BNE,331,11.25,0,TAIGA PLAIN,0.8900316455696202
-119.75,59.25,2098,277.5661315917969,6,BNE,24,0.75,3,TAIGA PLAIN,0.20161290322580647
-119.75,59.25,2098,277.5661315917969,7,BNE,58,0.31,2,TAIGA PLAIN,0.02883720930232558
-119.75,59.25,2098,277.5661315917969,8,BNE,169,3.55,1,TAIGA PLAIN,0.1792929292929293
-119.75,59.25,2098,277.5661315917969,9,BNE,114,0.08,2,TAIGA PLAIN,0.004672897196261683
-119.75,59.25,2098,277.5661315917969,10,BNE,82,0.16,2,TAIGA PLAIN,0.010575016523463317
-119.75,59.25,2098,277.5661315917969,11,BNE,1148,12.78,0,TAIGA PLAIN,1
-119.75,59.25,2098,277.5661315917969,12,BNE,33,0.51,1,TAIGA PLAIN,0.0897887323943662
-119.75,59.25,2098,277.5661315917969,13,BNE,252,9.21,1,TAIGA PLAIN,0.7263406940063092
-119.75,59.25,2098,277.5661315917969,14,BNE,364,10.36,0,TAIGA PLAIN,0.7872340425531914
-119.75,59.25,2098,277.5661315917969,15,BNE,450,10.45,0,TAIGA PLAIN,1
-119.75,59.25,2098,277.5661315917969,16,BNE,47,0.34,2,TAIGA PLAIN,0.03777777777777778
-119.75,59.25,2098,277.5661315917969,17,BNE,65,0,2,TAIGA PLAIN,0
-119.75,59.25,2098,277.5661315917969,18,BNE,403,9.62,0,TAIGA PLAIN,0.8307426597582038
-119.75,59.25,2098,277.5661315917969,19,BNE,144,0.58,1,TAIGA PLAIN,0.025743453173546378
-119.75,59.25,2098,277.5661315917969,20,BNE,109,0.33,1,TAIGA PLAIN,0.01737756714060032
-119.75,59.25,2098,277.5661315917969,21,BNE,630,12.4,0,TAIGA PLAIN,1
-119.75,59.25,2098,277.5661315917969,22,BNE,634,15.53,0,TAIGA PLAIN,1
-119.75,59.25,2098,277.5661315917969,23,BNE,338,8.9,0,TAIGA PLAIN,0.8734052993130521
-119.75,59.25,2098,277.5661315917969,24,BNE,59,0.11,3,TAIGA PLAIN,0.009990917347865577
-119.75,59.25,2099,278.6736755371094,0,BNE,226,7.01,1,TAIGA PLAIN,0.42536407766990286
-119.75,59.25,2099,278.6736755371094,1,BNE,23,0.64,1,TAIGA PLAIN,0.1553398058252427
-119.75,59.25,2099,278.6736755371094,2,BNE,206,3.48,1,TAIGA PLAIN,0.17261904761904762
-119.75,59.25,2099,278.6736755371094,3,BNE,364,10.68,0,TAIGA PLAIN,0.7082228116710875
-119.75,59.25,2099,278.6736755371094,4,BNE,38,1.05,2,TAIGA PLAIN,0.205078125
-119.75,59.25,2099,278.6736755371094,5,BNE,332,11.49,0,TAIGA PLAIN,0.916999201915403
-119.75,59.25,2099,278.6736755371094,6,BNE,25,0.79,3,TAIGA PLAIN,0.2
-119.75,59.25,2099,278.6736755371094,7,BNE,59,0.31,2,TAIGA PLAIN,0.02785265049415993
-119.75,59.25,2099,278.6736755371094,8,BNE,170,3.63,1,TAIGA PLAIN,0.180327868852459
-119.75,59.25,2099,278.6736755371094,9,BNE,115,0.09,2,TAIGA PLAIN,0.005411906193625977
-119.75,59.25,2099,278.6736755371094,10,BNE,83,0.16,2,TAIGA PLAIN,0.0103359173126615
-119.75,59.25,2099,278.6736755371094,11,BNE,1149,13.05,0,TAIGA PLAIN,1
-119.75,59.25,2099,278.6736755371094,12,BNE,34,0.49,1,TAIGA PLAIN,0.08333333333333333
-119.75,59.25,2099,278.6736755371094,13,BNE,253,8.44,1,TAIGA PLAIN,0.7086481947942904
-119.75,59.25,2099,278.6736755371094,14,BNE,365,10.61,0,TAIGA PLAIN,0.7912005965697241
-119.75,59.25,2099,278.6736755371094,15,BNE,451,10.72,0,TAIGA PLAIN,1
-119.75,59.25,2099,278.6736755371094,16,BNE,48,0.34,2,TAIGA PLAIN,0.03667745415318231
-119.75,59.25,2099,278.6736755371094,17,BNE,66,0,2,TAIGA PLAIN,0
-119.75,59.25,2099,278.6736755371094,18,BNE,404,9.91,0,TAIGA PLAIN,0.8348778433024431
-119.75,59.25,2099,278.6736755371094,19,BNE,145,0.61,1,TAIGA PLAIN,0.02668416447944007
-119.75,59.25,2099,278.6736755371094,20,BNE,110,0.34,1,TAIGA PLAIN,0.017552916881775942
-119.75,59.25,2099,278.6736755371094,21,BNE,631,11.8,0,TAIGA PLAIN,1
-119.75,59.25,2099,278.6736755371094,22,BNE,635,15.78,0,TAIGA PLAIN,1
-119.75,59.25,2099,278.6736755371094,23,BNE,339,9.1,0,TAIGA PLAIN,0.8749999999999999
-119.75,59.25,2099,278.6736755371094,24,BNE,60,0.11,3,TAIGA PLAIN,0.009909909909909911
-119.25,59.25,2091,278.2448425292969,0,BNE,436,10.13,0,TAIGA PLAIN,0.9703065134099617
-119.25,59.25,2091,278.2448425292969,1,BNE,176,1.54,1,TAIGA PLAIN,0.07393182909265483
-119.25,59.25,2091,278.2448425292969,2,BNE,775,11.77,0,TAIGA PLAIN,1
-119.25,59.25,2091,278.2448425292969,3,BNE,1141,12.31,0,TAIGA PLAIN,1
-119.25,59.25,2091,278.2448425292969,4,BNE,131,0.64,1,TAIGA PLAIN,0.036634230108757875
-119.25,59.25,2091,278.2448425292969,5,BNE,50,0.26,2,TAIGA PLAIN,0.024928092042186004
-119.25,59.25,2091,278.2448425292969,6,BNE,583,9.89,0,TAIGA PLAIN,1
-119.25,59.25,2091,278.2448425292969,7,BNE,125,0.3,3,TAIGA PLAIN,0.017667844522968195
-119.25,59.25,2091,278.2448425292969,8,BNE,184,1.66,1,TAIGA PLAIN,0.06980656013456686
-119.25,59.25,2091,278.2448425292969,9,BNE,40,0.28,2,TAIGA PLAIN,0.032979976442873975
-119.25,59.25,2091,278.2448425292969,10,BNE,753,14.09,0,TAIGA PLAIN,0.9894662921348314
-119.25,59.25,2091,278.2448425292969,11,BNE,19,0.31,3,TAIGA PLAIN,0.08757062146892655
-119.25,59.25,2091,278.2448425292969,12,BNE,35,0.23,2,TAIGA PLAIN,0.030263157894736846
-119.25,59.25,2091,278.2448425292969,13,BNE,185,2.09,1,TAIGA PLAIN,0.11761395610579628
-119.25,59.25,2091,278.2448425292969,14,BNE,171,1.04,1,TAIGA PLAIN,0.05546666666666667
-119.25,59.25,2091,278.2448425292969,15,BNE,117,0.39,1,TAIGA PLAIN,0.024088943792464484
-119.25,59.25,2091,278.2448425292969,16,BNE,98,0,1,TAIGA PLAIN,0
-119.25,59.25,2091,278.2448425292969,17,BNE,479,13.51,0,TAIGA PLAIN,0.9897435897435897
-119.25,59.25,2091,278.2448425292969,18,BNE,250,5.02,1,TAIGA PLAIN,0.25024925224327016
-119.25,59.25,2091,278.2448425292969,19,BNE,411,11.93,0,TAIGA PLAIN,1
-119.25,59.25,2091,278.2448425292969,20,BNE,759,13.6,0,TAIGA PLAIN,1
-119.25,59.25,2091,278.2448425292969,21,BNE,69,0,5,TAIGA PLAIN,0
-119.25,59.25,2091,278.2448425292969,22,BNE,87,0.01,2,TAIGA PLAIN,8.169934640522876e-4
-119.25,59.25,2091,278.2448425292969,23,BNE,104,0.32,1,TAIGA PLAIN,0.01735357917570499
-119.25,59.25,2091,278.2448425292969,24,BNE,516,8.65,0,TAIGA PLAIN,0.9988452655889146
-119.25,59.25,2092,277.9173278808594,0,BNE,437,10.25,0,TAIGA PLAIN,0.9706439393939393
-119.25,59.25,2092,277.9173278808594,1,BNE,177,1.55,1,TAIGA PLAIN,0.07335541883577851
-119.25,59.25,2092,277.9173278808594,2,BNE,776,12.01,0,TAIGA PLAIN,1
-119.25,59.25,2092,277.9173278808594,3,BNE,1142,12.46,0,TAIGA PLAIN,1
-119.25,59.25,2092,277.9173278808594,4,BNE,132,0.66,1,TAIGA PLAIN,0.03707865168539326
-119.25,59.25,2092,277.9173278808594,5,BNE,51,0.26,2,TAIGA PLAIN,0.025742574257425745
-119.25,59.25,2092,277.9173278808594,6,BNE,584,10.14,0,TAIGA PLAIN,1
-119.25,59.25,2092,277.9173278808594,7,BNE,126,0.31,3,TAIGA PLAIN,0.01787773933102653
-119.25,59.25,2092,277.9173278808594,8,BNE,185,1.69,1,TAIGA PLAIN,0.07035803497085762
-119.25,59.25,2092,277.9173278808594,9,BNE,41,0.27,2,TAIGA PLAIN,0.03329223181257707
-119.25,59.25,2092,277.9173278808594,10,BNE,754,14.12,0,TAIGA PLAIN,0.9901823281907433
-119.25,59.25,2092,277.9173278808594,11,BNE,20,0.3,3,TAIGA PLAIN,0.08264462809917354
-119.25,59.25,2092,277.9173278808594,12,BNE,36,0.22,2,TAIGA PLAIN,0.02906208718626156
-119.25,59.25,2092,277.9173278808594,13,BNE,186,2.13,1,TAIGA PLAIN,0.11833333333333333
-119.25,59.25,2092,277.9173278808594,14,BNE,172,1.05,1,TAIGA PLAIN,0.061295971978984246
-119.25,59.25,2092,277.9173278808594,15,BNE,118,0.38,1,TAIGA PLAIN,0.023170731707317076
-119.25,59.25,2092,277.9173278808594,16,BNE,99,0,1,TAIGA PLAIN,0
-119.25,59.25,2092,277.9173278808594,17,BNE,480,13.53,0,TAIGA PLAIN,0.9897585954645208
-119.25,59.25,2092,277.9173278808594,18,BNE,251,5.18,1,TAIGA PLAIN,0.25517241379310346
-119.25,59.25,2092,277.9173278808594,19,BNE,412,11.36,0,TAIGA PLAIN,1
-119.25,59.25,2092,277.9173278808594,20,BNE,760,13.81,0,TAIGA PLAIN,1
-119.25,59.25,2092,277.9173278808594,22,BNE,88,0.01,2,TAIGA PLAIN,7.911392405063292e-4
-119.25,59.25,2092,277.9173278808594,23,BNE,105,0.32,1,TAIGA PLAIN,0.018561484918793506
-119.25,59.25,2092,277.9173278808594,24,BNE,517,8.85,0,TAIGA PLAIN,0.9977452085682075
-119.25,59.25,2092,277.9173278808594,21,BNE,70,0,5,TAIGA PLAIN,0
-119.25,59.25,2093,279.7012634277344,0,BNE,438,10.38,0,TAIGA PLAIN,0.971000935453695
-119.25,59.25,2093,279.7012634277344,1,BNE,178,1.58,1,TAIGA PLAIN,0.08161157024793389
-119.25,59.25,2093,279.7012634277344,2,BNE,777,12.11,0,TAIGA PLAIN,1
-119.25,59.25,2093,279.7012634277344,3,BNE,1143,12.54,0,TAIGA PLAIN,1
-119.25,59.25,2093,279.7012634277344,4,BNE,133,0.68,1,TAIGA PLAIN,0.03773584905660378
-119.25,59.25,2093,279.7012634277344,5,BNE,52,0.26,2,TAIGA PLAIN,0.02672147995889003
-119.25,59.25,2093,279.7012634277344,6,BNE,585,10.22,0,TAIGA PLAIN,1
-119.25,59.25,2093,279.7012634277344,7,BNE,127,0.31,3,TAIGA PLAIN,0.017633674630261664
-119.25,59.25,2093,279.7012634277344,8,BNE,186,1.71,1,TAIGA PLAIN,0.07110187110187109
-119.25,59.25,2093,279.7012634277344,9,BNE,42,0.27,2,TAIGA PLAIN,0.033498759305210915
-119.25,59.25,2093,279.7012634277344,10,BNE,755,14.25,0,TAIGA PLAIN,0.9909596662030598
-119.25,59.25,2093,279.7012634277344,11,BNE,21,0.29,3,TAIGA PLAIN,0.07733333333333332
-119.25,59.25,2093,279.7012634277344,12,BNE,37,0.22,2,TAIGA PLAIN,0.02849740932642487
-119.25,59.25,2093,279.7012634277344,13,BNE,187,2.16,1,TAIGA PLAIN,0.12046848856664809
-119.25,59.25,2093,279.7012634277344,14,BNE,173,1.08,1,TAIGA PLAIN,0.062068965517241385
-119.25,59.25,2093,279.7012634277344,15,BNE,119,0.38,1,TAIGA PLAIN,0.02442159383033419
-119.25,59.25,2093,279.7012634277344,16,BNE,100,0,1,TAIGA PLAIN,0
-119.25,59.25,2093,279.7012634277344,17,BNE,481,13.67,0,TAIGA PLAIN,0.9912980420594635
-119.25,59.25,2093,279.7012634277344,18,BNE,252,5.26,1,TAIGA PLAIN,0.2574645129711209
-119.25,59.25,2093,279.7012634277344,19,BNE,413,11.44,0,TAIGA PLAIN,1
-119.25,59.25,2093,279.7012634277344,20,BNE,761,13.92,0,TAIGA PLAIN,1
-119.25,59.25,2093,279.7012634277344,22,BNE,89,0.01,2,TAIGA PLAIN,7.757951900698217e-4
-119.25,59.25,2093,279.7012634277344,23,BNE,106,0.32,1,TAIGA PLAIN,0.018317115054378937
-119.25,59.25,2093,279.7012634277344,24,BNE,518,8.92,0,TAIGA PLAIN,0.9966480446927375
-119.25,59.25,2093,279.7012634277344,21,BNE,71,0,5,TAIGA PLAIN,0
-119.25,59.25,2094,278.62139892578125,0,BNE,439,10.61,0,TAIGA PLAIN,0.9716117216117216
-119.25,59.25,2094,278.62139892578125,1,BNE,179,1.62,1,TAIGA PLAIN,0.08286445012787724
-119.25,59.25,2094,278.62139892578125,2,BNE,778,12.34,0,TAIGA PLAIN,1
-119.25,59.25,2094,278.62139892578125,3,BNE,1144,12.36,0,TAIGA PLAIN,1
-119.25,59.25,2094,278.62139892578125,4,BNE,134,0.71,1,TAIGA PLAIN,0.038649972781709306
-119.25,59.25,2094,278.62139892578125,5,BNE,53,0.26,2,TAIGA PLAIN,0.025948103792415172
-119.25,59.25,2094,278.62139892578125,6,BNE,586,10.44,0,TAIGA PLAIN,1
-119.25,59.25,2094,278.62139892578125,7,BNE,128,0.33,3,TAIGA PLAIN,0.018394648829431436
-119.25,59.25,2094,278.62139892578125,8,BNE,187,1.77,1,TAIGA PLAIN,0.0726600985221675
-119.25,59.25,2094,278.62139892578125,9,BNE,43,0.27,2,TAIGA PLAIN,0.03225806451612904
-119.25,59.25,2094,278.62139892578125,10,BNE,756,14.48,0,TAIGA PLAIN,0.9890710382513661
-119.25,59.25,2094,278.62139892578125,11,BNE,22,0.3,3,TAIGA PLAIN,0.07462686567164178
-119.25,59.25,2094,278.62139892578125,12,BNE,38,0.22,2,TAIGA PLAIN,0.02719406674907293
-119.25,59.25,2094,278.62139892578125,13,BNE,188,2.21,1,TAIGA PLAIN,0.12156215621562157
-119.25,59.25,2094,278.62139892578125,14,BNE,174,1.13,1,TAIGA PLAIN,0.06395019807583475
-119.25,59.25,2094,278.62139892578125,15,BNE,120,0.4,1,TAIGA PLAIN,0.025109855618330196
-119.25,59.25,2094,278.62139892578125,16,BNE,101,0,1,TAIGA PLAIN,0
-119.25,59.25,2094,278.62139892578125,17,BNE,482,13.87,0,TAIGA PLAIN,0.9893009985734664
-119.25,59.25,2094,278.62139892578125,18,BNE,253,5.43,1,TAIGA PLAIN,0.262953995157385
-119.25,59.25,2094,278.62139892578125,19,BNE,414,11.64,0,TAIGA PLAIN,1
-119.25,59.25,2094,278.62139892578125,20,BNE,762,14.12,0,TAIGA PLAIN,1
-119.25,59.25,2094,278.62139892578125,21,BNE,72,0,5,TAIGA PLAIN,0
-119.25,59.25,2094,278.62139892578125,22,BNE,90,0.01,2,TAIGA PLAIN,7.535795026375283e-4
-119.25,59.25,2094,278.62139892578125,23,BNE,107,0.31,1,TAIGA PLAIN,0.017405951712521055
-119.25,59.25,2094,278.62139892578125,24,BNE,519,9.12,0,TAIGA PLAIN,0.9956331877729259
-119.25,59.25,2095,279.7673645019531,0,BNE,440,10.78,0,TAIGA PLAIN,0.9720468890892696
-119.25,59.25,2095,279.7673645019531,1,BNE,180,1.65,1,TAIGA PLAIN,0.0832492431886983
-119.25,59.25,2095,279.7673645019531,2,BNE,779,12.5,0,TAIGA PLAIN,1
-119.25,59.25,2095,279.7673645019531,3,BNE,1145,12.5,0,TAIGA PLAIN,1
-119.25,59.25,2095,279.7673645019531,4,BNE,135,0.72,1,TAIGA PLAIN,0.03862660944206008
-119.25,59.25,2095,279.7673645019531,5,BNE,54,0.26,2,TAIGA PLAIN,0.0250965250965251
-119.25,59.25,2095,279.7673645019531,6,BNE,587,10.21,0,TAIGA PLAIN,1
-119.25,59.25,2095,279.7673645019531,7,BNE,129,0.34,3,TAIGA PLAIN,0.018650575973669776
-119.25,59.25,2095,279.7673645019531,8,BNE,188,1.79,1,TAIGA PLAIN,0.07934397163120568
-119.25,59.25,2095,279.7673645019531,9,BNE,44,0.27,2,TAIGA PLAIN,0.03214285714285715
-119.25,59.25,2095,279.7673645019531,10,BNE,757,13.94,0,TAIGA PLAIN,0.9879518072289156
-119.25,59.25,2095,279.7673645019531,11,BNE,23,0.29,3,TAIGA PLAIN,0.06872037914691943
-119.25,59.25,2095,279.7673645019531,12,BNE,39,0.22,2,TAIGA PLAIN,0.026097271648873075
-119.25,59.25,2095,279.7673645019531,13,BNE,189,2.25,1,TAIGA PLAIN,0.12234910277324633
-119.25,59.25,2095,279.7673645019531,14,BNE,175,1.16,1,TAIGA PLAIN,0.0722291407222914
-119.25,59.25,2095,279.7673645019531,15,BNE,121,0.41,1,TAIGA PLAIN,0.02526186075169439
-119.25,59.25,2095,279.7673645019531,16,BNE,102,0,1,TAIGA PLAIN,0
-119.25,59.25,2095,279.7673645019531,17,BNE,483,13.98,0,TAIGA PLAIN,0.9879858657243816
-119.25,59.25,2095,279.7673645019531,18,BNE,254,5.56,1,TAIGA PLAIN,0.2671792407496396
-119.25,59.25,2095,279.7673645019531,19,BNE,415,10.97,0,TAIGA PLAIN,1
-119.25,59.25,2095,279.7673645019531,20,BNE,763,14.26,0,TAIGA PLAIN,1
-119.25,59.25,2095,279.7673645019531,21,BNE,73,0,5,TAIGA PLAIN,0
-119.25,59.25,2095,279.7673645019531,22,BNE,91,0.01,2,TAIGA PLAIN,7.358351729212656e-4
-119.25,59.25,2095,279.7673645019531,23,BNE,108,0.31,1,TAIGA PLAIN,0.017098731384445672
-119.25,59.25,2095,279.7673645019531,24,BNE,520,7.52,0,TAIGA PLAIN,0.9920844327176781
-119.25,59.25,2096,277.9505615234375,0,BNE,441,10.18,0,TAIGA PLAIN,0.9704480457578646
-119.25,59.25,2096,277.9505615234375,1,BNE,181,1.68,1,TAIGA PLAIN,0.08404202101050524
-119.25,59.25,2096,277.9505615234375,2,BNE,780,12.63,0,TAIGA PLAIN,1
-119.25,59.25,2096,277.9505615234375,3,BNE,1146,12.62,0,TAIGA PLAIN,1
-119.25,59.25,2096,277.9505615234375,4,BNE,136,0.74,1,TAIGA PLAIN,0.039174166225516144
-119.25,59.25,2096,277.9505615234375,5,BNE,55,0.26,2,TAIGA PLAIN,0.024276377217553692
-119.25,59.25,2096,277.9505615234375,6,BNE,588,10.34,0,TAIGA PLAIN,0.9971070395371264
-119.25,59.25,2096,277.9505615234375,7,BNE,130,0.35,3,TAIGA PLAIN,0.020808561236623065
-119.25,59.25,2096,277.9505615234375,8,BNE,189,1.84,1,TAIGA PLAIN,0.08077260755048288
-119.25,59.25,2096,277.9505615234375,9,BNE,45,0.27,2,TAIGA PLAIN,0.03150525087514586
-119.25,59.25,2096,277.9505615234375,10,BNE,758,13.83,0,TAIGA PLAIN,0.9864479315263909
-119.25,59.25,2096,277.9505615234375,11,BNE,24,0.28,3,TAIGA PLAIN,0.06451612903225808
-119.25,59.25,2096,277.9505615234375,12,BNE,40,0.22,2,TAIGA PLAIN,0.025821596244131457
-119.25,59.25,2096,277.9505615234375,13,BNE,190,2.28,1,TAIGA PLAIN,0.12271259418729817
-119.25,59.25,2096,277.9505615234375,14,BNE,176,1.19,1,TAIGA PLAIN,0.07273838630806846
-119.25,59.25,2096,277.9505615234375,15,BNE,122,0.42,1,TAIGA PLAIN,0.02553191489361702
-119.25,59.25,2096,277.9505615234375,16,BNE,103,0,1,TAIGA PLAIN,0
-119.25,59.25,2096,277.9505615234375,17,BNE,484,14.11,0,TAIGA PLAIN,0.9874037788663401
-119.25,59.25,2096,277.9505615234375,18,BNE,255,5.66,1,TAIGA PLAIN,0.27016706443914085
-119.25,59.25,2096,277.9505615234375,19,BNE,416,11.11,0,TAIGA PLAIN,1
-119.25,59.25,2096,277.9505615234375,20,BNE,764,14.36,0,TAIGA PLAIN,1
-119.25,59.25,2096,277.9505615234375,21,BNE,74,0,5,TAIGA PLAIN,0
-119.25,59.25,2096,277.9505615234375,22,BNE,92,0.01,2,TAIGA PLAIN,7.209805335255949e-4
-119.25,59.25,2096,277.9505615234375,23,BNE,109,0.31,1,TAIGA PLAIN,0.016884531590413945
-119.25,59.25,2096,277.9505615234375,24,BNE,521,7.65,0,TAIGA PLAIN,0.9858247422680412
-119.25,59.25,2097,277.7594299316406,0,BNE,442,10.47,0,TAIGA PLAIN,0.9712430426716141
-119.25,59.25,2097,277.7594299316406,1,BNE,182,1.75,1,TAIGA PLAIN,0.09599561162918266
-119.25,59.25,2097,277.7594299316406,2,BNE,781,12.9,0,TAIGA PLAIN,1
-119.25,59.25,2097,277.7594299316406,3,BNE,1147,12.92,0,TAIGA PLAIN,1
-119.25,59.25,2097,277.7594299316406,4,BNE,137,0.78,1,TAIGA PLAIN,0.04045643153526971
-119.25,59.25,2097,277.7594299316406,5,BNE,56,0.26,2,TAIGA PLAIN,0.024667931688804556
-119.25,59.25,2097,277.7594299316406,6,BNE,589,10.64,0,TAIGA PLAIN,0.9971883786316776
-119.25,59.25,2097,277.7594299316406,7,BNE,131,0.37,3,TAIGA PLAIN,0.021574344023323616
-119.25,59.25,2097,277.7594299316406,8,BNE,190,1.93,1,TAIGA PLAIN,0.08394954327968682
-119.25,59.25,2097,277.7594299316406,9,BNE,46,0.27,2,TAIGA PLAIN,0.029801324503311258
-119.25,59.25,2097,277.7594299316406,10,BNE,759,14.12,0,TAIGA PLAIN,0.9832869080779945
-119.25,59.25,2097,277.7594299316406,11,BNE,25,0.29,3,TAIGA PLAIN,0.06209850107066381
-119.25,59.25,2097,277.7594299316406,12,BNE,41,0.08,2,TAIGA PLAIN,0.009334889148191364
-119.25,59.25,2097,277.7594299316406,13,BNE,191,2.36,1,TAIGA PLAIN,0.12506624271330152
-119.25,59.25,2097,277.7594299316406,14,BNE,177,1.23,1,TAIGA PLAIN,0.07338902147971361
-119.25,59.25,2097,277.7594299316406,15,BNE,123,0.44,1,TAIGA PLAIN,0.026128266033254157
-119.25,59.25,2097,277.7594299316406,16,BNE,104,0,1,TAIGA PLAIN,0
-119.25,59.25,2097,277.7594299316406,17,BNE,485,14.39,0,TAIGA PLAIN,0.9849418206707734
-119.25,59.25,2097,277.7594299316406,18,BNE,256,5.23,1,TAIGA PLAIN,0.2672457843638222
-119.25,59.25,2097,277.7594299316406,19,BNE,417,11.41,0,TAIGA PLAIN,1
-119.25,59.25,2097,277.7594299316406,20,BNE,765,14.64,0,TAIGA PLAIN,1
-119.25,59.25,2097,277.7594299316406,21,BNE,75,0,5,TAIGA PLAIN,0
-119.25,59.25,2097,277.7594299316406,22,BNE,93,0.01,2,TAIGA PLAIN,7.007708479327261e-4
-119.25,59.25,2097,277.7594299316406,23,BNE,110,0.32,1,TAIGA PLAIN,0.017075773745997867
-119.25,59.25,2097,277.7594299316406,24,BNE,522,7.9,0,TAIGA PLAIN,0.9765142150803462
-119.25,59.25,2098,277.758056640625,0,BNE,443,10.74,0,TAIGA PLAIN,0.971945701357466
-119.25,59.25,2098,277.758056640625,1,BNE,183,1.84,1,TAIGA PLAIN,0.11205846528623631
-119.25,59.25,2098,277.758056640625,2,BNE,782,13.16,0,TAIGA PLAIN,1
-119.25,59.25,2098,277.758056640625,3,BNE,1148,13.2,0,TAIGA PLAIN,1
-119.25,59.25,2098,277.758056640625,4,BNE,138,0.82,1,TAIGA PLAIN,0.04194373401534526
-119.25,59.25,2098,277.758056640625,5,BNE,57,0.26,2,TAIGA PLAIN,0.023593466424682397
-119.25,59.25,2098,277.758056640625,6,BNE,590,10.74,0,TAIGA PLAIN,0.9972144846796658
-119.25,59.25,2098,277.758056640625,7,BNE,132,0.4,3,TAIGA PLAIN,0.022844089091947458
-119.25,59.25,2098,277.758056640625,8,BNE,191,2.03,1,TAIGA PLAIN,0.09485981308411215
-119.25,59.25,2098,277.758056640625,9,BNE,47,0.28,2,TAIGA PLAIN,0.029258098223615466
-119.25,59.25,2098,277.758056640625,10,BNE,760,14.36,0,TAIGA PLAIN,0.9835616438356164
-119.25,59.25,2098,277.758056640625,11,BNE,26,0.28,3,TAIGA PLAIN,0.05714285714285714
-119.25,59.25,2098,277.758056640625,12,BNE,42,0.09,2,TAIGA PLAIN,0.010192525481313703
-119.25,59.25,2098,277.758056640625,13,BNE,192,2.45,1,TAIGA PLAIN,0.12928759894459105
-119.25,59.25,2098,277.758056640625,14,BNE,178,1.31,1,TAIGA PLAIN,0.07620709714950553
-119.25,59.25,2098,277.758056640625,15,BNE,124,0.47,1,TAIGA PLAIN,0.027389277389277388
-119.25,59.25,2098,277.758056640625,16,BNE,105,0,1,TAIGA PLAIN,0
-119.25,59.25,2098,277.758056640625,17,BNE,486,14.64,0,TAIGA PLAIN,0.9845326160053799
-119.25,59.25,2098,277.758056640625,18,BNE,257,5.44,1,TAIGA PLAIN,0.2740554156171285
-119.25,59.25,2098,277.758056640625,19,BNE,418,11.67,0,TAIGA PLAIN,1
-119.25,59.25,2098,277.758056640625,20,BNE,766,14.84,0,TAIGA PLAIN,1
-119.25,59.25,2098,277.758056640625,21,BNE,76,0,5,TAIGA PLAIN,0
-119.25,59.25,2098,277.758056640625,22,BNE,94,0.01,2,TAIGA PLAIN,6.830601092896175e-4
-119.25,59.25,2098,277.758056640625,23,BNE,111,0.32,1,TAIGA PLAIN,0.01676270298585647
-119.25,59.25,2098,277.758056640625,24,BNE,523,8.12,0,TAIGA PLAIN,0.9666666666666668
-119.25,59.25,2099,278.791748046875,0,BNE,444,10.99,0,TAIGA PLAIN,0.9725663716814159
-119.25,59.25,2099,278.791748046875,1,BNE,184,1.95,1,TAIGA PLAIN,0.11634844868735082
-119.25,59.25,2099,278.791748046875,2,BNE,783,13.4,0,TAIGA PLAIN,1
-119.25,59.25,2099,278.791748046875,3,BNE,1149,12.73,0,TAIGA PLAIN,1
-119.25,59.25,2099,278.791748046875,4,BNE,139,0.87,1,TAIGA PLAIN,0.043740573152337855
-119.25,59.25,2099,278.791748046875,5,BNE,58,0.16,2,TAIGA PLAIN,0.014134275618374558
-119.25,59.25,2099,278.791748046875,6,BNE,591,11,0,TAIGA PLAIN,0.9972801450589303
-119.25,59.25,2099,278.791748046875,7,BNE,133,0.44,3,TAIGA PLAIN,0.024691358024691357
-119.25,59.25,2099,278.791748046875,8,BNE,192,2.13,1,TAIGA PLAIN,0.09806629834254144
-119.25,59.25,2099,278.791748046875,9,BNE,48,0.28,2,TAIGA PLAIN,0.028112449799196786
-119.25,59.25,2099,278.791748046875,10,BNE,761,14.56,0,TAIGA PLAIN,0.9844489519945909
-119.25,59.25,2099,278.791748046875,11,BNE,27,0.27,3,TAIGA PLAIN,0.05304518664047152
-119.25,59.25,2099,278.791748046875,12,BNE,43,0.09,2,TAIGA PLAIN,0.009814612868047983
-119.25,59.25,2099,278.791748046875,13,BNE,193,2.4,1,TAIGA PLAIN,0.12552301255230125
-119.25,59.25,2099,278.791748046875,14,BNE,179,1.37,1,TAIGA PLAIN,0.07788516202387721
-119.25,59.25,2099,278.791748046875,15,BNE,125,0.48,1,TAIGA PLAIN,0.0274914089347079
-119.25,59.25,2099,278.791748046875,16,BNE,106,0,1,TAIGA PLAIN,0
-119.25,59.25,2099,278.791748046875,17,BNE,487,14.84,0,TAIGA PLAIN,0.9853917662682603
-119.25,59.25,2099,278.791748046875,18,BNE,258,5.64,1,TAIGA PLAIN,0.29544264012572025
